GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
29189220801,2013,2208.01,"St. Louis County, Missouri",5024,10.53,1102,37.15,730,54125,204700,22.1,92.77,2.81,3.48,0.16,0.48,0,0.3,0,31,16,1.45,2.81,0,0,0
29189220802,2002,2208.02,"St. Louis County, Missouri",4651,3.57,613,28.47,650,49938,140700,22.5,94.41,0.97,0.97,0.15,2.84,0,0.65,0.02,15,7,1.14,2.45,0,0,0
29189220802,2010,2208.02,"St. Louis County, Missouri",4738,1.21,590,27.06,879,56190,194500,25.3,91.03,1.71,1.9,0.08,3.97,0.02,1.14,0.15,27,19,3.22,4.58,0,0,0
29189220802,2012,2208.02,"St. Louis County, Missouri",4762,4.92,600,29.41,874,56678,181600,24.2,87,2.52,6.91,0,0.9,0,2.67,0,20,10,1.67,3.34,0,0,0
29189220802,2013,2208.02,"St. Louis County, Missouri",4762,4.92,605,29.41,874,56678,181600,24.2,87,2.52,6.91,0,0.9,0,2.67,0,16,8,1.32,2.65,0,0,0
29189220803,2002,2208.03,"St. Louis County, Missouri",4952,2.64,94,4.76,629,66290,152700,19.6,96.22,0.18,1.11,0.08,1.41,0,0.99,0,3,3,3.19,3.19,0,0,0
29189220803,2010,2208.03,"St. Louis County, Missouri",4761,1.71,98,5.11,1641,85041,227100,16.4,93.51,0.53,1.72,0.04,2.94,0,1.22,0.04,4,0,0,4.08,0,0,0
29189220803,2012,2208.03,"St. Louis County, Missouri",4655,1.53,101,2.87,1672,90714,211100,50,91.19,1.07,2.69,0.3,3.74,0,1.01,0,7,5,4.95,6.93,0,0,0
29189220803,2013,2208.03,"St. Louis County, Missouri",4655,1.53,103,2.87,1672,90714,211100,50,91.19,1.07,2.69,0.3,3.74,0,1.01,0,1,0,0,0.98,0,0,0
29189221000,2002,2210,"St. Louis County, Missouri",3153,10.96,306,22.61,693,46774,99300,20.8,73.83,22.52,1.33,0.32,0.82,0,0.92,0.25,22,20,6.54,7.19,0,0,0
29189221000,2010,2210,"St. Louis County, Missouri",3354,15.49,414,31.99,945,51875,155800,32.3,67.8,24.36,3.01,0.03,2.06,0.03,2.24,0.48,18,9,2.17,4.35,0,0,0
29189221000,2012,2210,"St. Louis County, Missouri",2945,3.84,428,33.6,972,50593,162400,33.2,65.3,22.55,6.45,0,2.61,0,3.09,0,24,14,3.27,5.61,0,0,0
29189221000,2013,2210,"St. Louis County, Missouri",2945,3.84,435,33.6,972,50593,162400,33.2,65.3,22.55,6.45,0,2.61,0,3.09,0,13,9,2.07,2.99,0,0,0
29189221100,2002,2211,"St. Louis County, Missouri",1809,2.56,81,11.59,829,79167,231200,26.3,95.14,2.16,0.77,0.17,1.38,0,0.39,0,3,2,2.48,3.72,0,0,0
29189221100,2010,2211,"St. Louis County, Missouri",1833,3.98,67,9.23,1109,95903,294800,19.3,93.51,1.96,1.25,0.22,2.29,0,0.76,0,6,5,7.46,8.96,0,0,0
29189221100,2012,2211,"St. Louis County, Missouri",1874,1.51,70,7.12,1438,101250,330100,18.5,94.66,1.39,1.17,0,1.39,0,1.39,0,5,2,2.84,7.11,0,0,0
29189221100,2013,2211,"St. Louis County, Missouri",1874,1.51,72,7.12,1438,101250,330100,18.5,94.66,1.39,1.17,0,1.39,0,1.39,0,5,2,2.78,6.94,0,0,0
29189221201,2002,2212.01,"St. Louis County, Missouri",2870,2.24,332,27.52,1283,63958,289600,44.3,96.77,0.21,0.63,0.14,1.6,0,0.52,0.14,3,1,0.3,0.9,0,0,0
29189221201,2010,2212.01,"St. Louis County, Missouri",3303,5.32,394,27.98,2001,100962,447400,50,93.82,0.64,1.15,0.09,2.91,0,1.3,0.09,5,1,0.25,1.27,0,0,0
29189221201,2012,2212.01,"St. Louis County, Missouri",3404,5.31,406,29.01,1957,105278,481800,50,92.98,1.09,0.06,0,4.88,0,1,0,3,0,0,0.74,0,0,0
29189221201,2013,2212.01,"St. Louis County, Missouri",3404,5.31,412,29.01,1957,105278,481800,50,92.98,1.09,0.06,0,4.88,0,1,0,3,3,0.73,0.73,0,0,0
29189221202,2002,2212.02,"St. Louis County, Missouri",5710,1.93,639,25.6,707.5,48536.52,168106.48,24.52,96.55,0.37,0.82,0.05,1.53,0,0.61,0.07,8,7,1.1,1.25,0,0,0
29189221202,2010,2212.02,"St. Louis County, Missouri",6067,4.26,582,21.75,752,61500,259600,32.1,94.79,0.92,1.32,0.12,1.63,0.03,1.15,0.03,20,12,2.06,3.44,0,0,0
29189221202,2012,2212.02,"St. Louis County, Missouri",6063,2.69,597,24.49,908,69167,242100,37.8,95.53,2.66,0,0.1,0.71,0,1.01,0,24,13,2.18,4.02,0,0,0
29189221202,2013,2212.02,"St. Louis County, Missouri",6063,2.69,605,24.49,908,69167,242100,37.8,95.53,2.66,0,0.1,0.71,0,1.01,0,17,11,1.82,2.81,0,0,0
29189221301,2002,2213.01,"St. Louis County, Missouri",7448,2.7,608,19.17,638,53633,148000,19,96.7,0.38,1.13,0.05,1.15,0,0.55,0.04,18,5,0.82,2.96,0,0,0
29189221301,2010,2213.01,"St. Louis County, Missouri",7345,4.95,636,20.09,734,58447,196600,26.4,94.45,0.94,1.51,0.07,1.77,0.04,1.17,0.05,36,19,2.99,5.66,0,0,0
29189221301,2012,2213.01,"St. Louis County, Missouri",8109,5.08,647,21.87,778,59279,195100,26.7,98.14,0.05,0.38,0,0.7,0,0.73,0,43,16,2.47,6.65,0,0,0
29189221301,2013,2213.01,"St. Louis County, Missouri",8109,5.08,653,21.87,778,59279,195100,26.7,98.14,0.05,0.38,0,0.7,0,0.73,0,22,12,1.84,3.37,0,0,0
29189221302,2002,2213.02,"St. Louis County, Missouri",6550,2,1056,37.12,548,51150,135100,19.3,94.87,1.74,0.76,0.15,1.3,0.02,1.04,0.12,45,18,1.7,4.26,0,0,0
29189221302,2010,2213.02,"St. Louis County, Missouri",6619,2.16,1095,36.97,781,57860,199200,25.2,91.39,3.79,2.01,0.11,1.48,0.02,1.09,0.12,101,55,5.02,9.22,0,0,0
29189221302,2012,2213.02,"St. Louis County, Missouri",6687,5.38,1092,37.64,740,60993,190400,27.5,93.17,1.6,1.85,0,2.54,0,0.84,0,123,55,5.04,11.27,0,0,0
29189221302,2013,2213.02,"St. Louis County, Missouri",6687,5.38,1090,37.64,740,60993,190400,27.5,93.17,1.6,1.85,0,2.54,0,0.84,0,106,57,5.23,9.72,0,0,0
29189221332,2002,2213.32,"St. Louis County, Missouri",3760,0.51,77,3.73,670,68514,140300,18.1,97.95,0.19,0.66,0.08,0.53,0.08,0.51,0,0,0,0,0,0,0,0
29189221332,2010,2213.32,"St. Louis County, Missouri",4433,0,180,10.26,796,86542,195100,31.9,93.48,0.41,1.49,0.14,3.68,0.02,0.79,0,6,3,1.67,3.33,0,0,0
29189221332,2012,2213.32,"St. Louis County, Missouri",4538,2.1,186,12.09,975,69331,185400,34.9,94.07,0.26,1.26,0,2.97,0,1.23,0.2,7,2,1.08,3.76,0,0,0
29189221332,2013,2213.32,"St. Louis County, Missouri",4538,2.1,189,12.09,975,69331,185400,34.9,94.07,0.26,1.26,0,2.97,0,1.23,0.2,5,3,1.59,2.65,0,0,0
29189221335,2002,2213.35,"St. Louis County, Missouri",6053,2.17,652,29.1,635,64099,173100,23.5,96.82,0.48,0.97,0.06,1.19,0.01,0.47,0,16,14,2.15,2.45,0,0,0
29189221335,2010,2213.35,"St. Louis County, Missouri",5830,0,656,26.72,749,72407,225900,21.1,94.13,1.66,1.56,0.1,1.44,0.1,0.93,0.07,29,14,2.13,4.42,0,0,0
29189221335,2012,2213.35,"St. Louis County, Missouri",5908,2.45,670,25.84,744,68997,233900,21.7,92.45,3.39,2.05,0,1.96,0,0.15,0,20,9,1.34,2.99,0,0,0
29189221335,2013,2213.35,"St. Louis County, Missouri",5908,2.45,677,25.84,744,68997,233900,21.7,92.45,3.39,2.05,0,1.96,0,0.15,0,13,12,1.77,1.92,0,0,0
29189221421,2002,2214.21,"St. Louis County, Missouri",5932,1.35,83,4.11,1010,78522,166100,19.1,95.63,0.61,1.35,0.15,1.53,0.02,0.62,0.08,4,3,3.62,4.83,0,0,0
29189221421,2010,2214.21,"St. Louis County, Missouri",6679,1.72,102,4.44,867,98341,266600,30.8,92.69,0.84,2.05,0.12,3.44,0,0.84,0.01,4,2,1.96,3.92,0,0,0
29189221421,2012,2214.21,"St. Louis County, Missouri",7076,0.61,109,3.21,890,107442,255600,30.5,93.98,0.68,1.91,0,2.2,0,1.23,0,9,4,3.68,8.28,0,0,0
29189221421,2013,2214.21,"St. Louis County, Missouri",7076,0.61,112,3.21,890,107442,255600,30.5,93.98,0.68,1.91,0,2.2,0,1.23,0,3,3,2.68,2.68,0,0,0
29189221422,2002,2214.22,"St. Louis County, Missouri",7955,3.8,357,12.23,561,63493,124800,26.3,96.34,1.03,1.02,0.1,0.73,0.01,0.73,0.04,20,17,4.76,5.61,0,0,0
29189221422,2010,2214.22,"St. Louis County, Missouri",8870,5.79,440,13.52,989,79010,190100,27.7,93.06,1.09,1.54,0.15,2.66,0.05,1.41,0.05,14,4,0.91,3.18,0,0,0
29189221422,2012,2214.22,"St. Louis County, Missouri",8515,6.93,454,13.99,758,74875,185600,25.5,94.3,0.02,2.35,0,2.24,0,1.08,0,17,8,1.76,3.74,0,0,0
29189221422,2013,2214.22,"St. Louis County, Missouri",8515,6.93,462,13.99,758,74875,185600,25.5,94.3,0.02,2.35,0,2.24,0,1.08,0,19,8,1.73,4.12,0,0,0
29189221423,2002,2214.23,"St. Louis County, Missouri",4208.3,1.94,150,16.16,639,72500,152900,19.3,96.59,0.6,0.9,0.34,0.91,0.09,0.55,0.02,4,1,0.67,2.67,0,0,0
29189221423,2010,2214.23,"St. Louis County, Missouri",4035,5.96,208,13.37,1090,97115,248500,18.8,94.37,0.35,1.88,0.17,2.08,0.17,0.87,0.1,3,2,0.96,1.44,0,0,0
29189221423,2012,2214.23,"St. Louis County, Missouri",4033,4.66,216,14.54,1035,89205,228000,23.3,96.48,0.5,0.79,0,1.07,0.2,0.57,0.4,9,5,2.31,4.17,0,0,0
29189221423,2013,2214.23,"St. Louis County, Missouri",4033,4.66,220,14.54,1035,89205,228000,23.3,96.48,0.5,0.79,0,1.07,0.2,0.57,0.4,6,5,2.27,2.73,0,0,0
29189221424,2002,2214.24,"St. Louis County, Missouri",4707.31,1.94,277,16.16,639,72500,152900,19.3,96.59,0.6,0.9,0.34,0.91,0.09,0.55,0.02,9,9,3.25,3.25,0,0,0
29189221424,2010,2214.24,"St. Louis County, Missouri",4996,1.86,275,15.94,746,90490,210600,22.1,94.04,0.56,1.48,0.06,2.74,0.02,1.06,0.04,12,6,2.18,4.36,0,0,0
29189221424,2012,2214.24,"St. Louis County, Missouri",5231,2.46,283,22.84,758,87574,210400,25.1,94.99,0.5,1.59,0,0.69,0,2.24,0,21,14,4.95,7.42,0,0,0
29189221424,2013,2214.24,"St. Louis County, Missouri",5231,2.46,287,22.84,758,87574,210400,25.1,94.99,0.5,1.59,0,0.69,0,2.24,0,14,11,3.83,4.88,0,0,0
29189221502,2002,2215.02,"St. Louis County, Missouri",5693.01,2.01,110,4.55,551,81319.98,183399.87,20.1,96.72,0.42,1.14,0.21,0.72,0,0.74,0.05,3,3,2.73,2.73,0,0,0
29189221502,2010,2215.02,"St. Louis County, Missouri",6537,0.71,213,9.39,725,96423,246900,28.5,94.81,0.67,1.61,0.15,1.19,0.08,1.42,0.06,11,3,1.41,5.16,0,0,0
29189221502,2012,2215.02,"St. Louis County, Missouri",6006,1.97,221,14.04,1087,91645,246000,28.1,94.02,0.4,1.95,0.15,2.98,0,0.5,0,9,6,2.71,4.07,0,0,0
29189221502,2013,2215.02,"St. Louis County, Missouri",6006,1.97,225,14.04,1087,91645,246000,28.1,94.02,0.4,1.95,0.15,2.98,0,0.5,0,17,8,3.56,7.56,0,0,0
29189221503,2002,2215.03,"St. Louis County, Missouri",5455.99,1.86,222,12.78,484,73750,130700,18.6,87.02,10.8,0.79,0.18,0.68,0,0.53,0,7,5,2.25,3.16,0,0,0
29189221503,2010,2215.03,"St. Louis County, Missouri",7235,3.27,365,17.29,948,92833,269000,24.7,87.48,7.15,1.94,0.37,1.78,0.04,1.2,0.04,19,12,3.29,5.21,0,0,0
29189221503,2012,2215.03,"St. Louis County, Missouri",6848,5.42,382,15.53,922,79934,260400,29.6,86.57,4.51,1.46,0.04,2.37,0.31,2.34,2.41,11,3,0.79,2.88,0,0,0
29189221503,2013,2215.03,"St. Louis County, Missouri",6848,5.42,390,15.53,922,79934,260400,29.6,86.57,4.51,1.46,0.04,2.37,0.31,2.34,2.41,4,3,0.77,1.03,0,0,0
29189221506,2002,2215.06,"St. Louis County, Missouri",5027.66,2.27,313,13.1,888,80299,212500,21,93.76,1.29,1.3,0.11,2.7,0,0.65,0.19,9,2,0.64,2.88,0,0,0
29189221506,2010,2215.06,"St. Louis County, Missouri",5028,1.61,286,16.79,1056,109712,274700,35.9,89.28,1.81,2.23,0.02,5.19,0,1.43,0.04,9,8,2.8,3.15,0,0,0
29189221506,2012,2215.06,"St. Louis County, Missouri",4728,0,289,19.19,1120,105859,281200,24.4,86.25,1.12,3.21,0,8.82,0,0.59,0,21,13,4.5,7.27,0,0,0
29189221506,2013,2215.06,"St. Louis County, Missouri",4728,0,290,19.19,1120,105859,281200,24.4,86.25,1.12,3.21,0,8.82,0,0.59,0,16,10,3.45,5.52,0,0,0
29189221621,2002,2216.21,"St. Louis County, Missouri",4093,1.01,78,5.43,2000,97291,289300,27.5,95.82,1.08,1.64,0,0.83,0,0.39,0.24,2,0,0,2.56,0,0,0
29189221621,2010,2216.21,"St. Louis County, Missouri",4376,0.53,102,6.66,1117,121103,428400,19.4,93.56,1.14,2.58,0.11,1.37,0,1.1,0.14,5,4,3.92,4.9,0,0,0
29189221621,2012,2216.21,"St. Louis County, Missouri",4329,3.92,106,5.8,1018,113281,406600,24.6,93.21,1.04,0.92,0,1.94,0,0.3,2.59,5,1,0.94,4.72,0,0,0
29189221621,2013,2216.21,"St. Louis County, Missouri",4329,3.92,108,5.8,1018,113281,406600,24.6,93.21,1.04,0.92,0,1.94,0,0.3,2.59,5,5,4.63,4.63,0,0,0
29189221624,2002,2216.24,"St. Louis County, Missouri",3647.21,3.01,314,16.07,671,82152,183300,28.8,93.33,1.51,1.45,0.15,2.84,0.01,0.67,0.04,2,2,0.64,0.64,0,0,0
29189221624,2010,2216.24,"St. Louis County, Missouri",3393,4.55,336,24.98,810,95129,287900,50,88.62,1.47,2.48,0.15,6.04,0,1.12,0.12,4,0,0,1.19,0,0,0
29189221624,2012,2216.24,"St. Louis County, Missouri",3426,0.92,344,22.03,855,77857,300800,47.3,87.22,1.98,1.58,0,9.22,0,0,0,5,2,0.58,1.45,0,0,0
29189221624,2013,2216.24,"St. Louis County, Missouri",3426,0.92,348,22.03,855,77857,300800,47.3,87.22,1.98,1.58,0,9.22,0,0,0,2,2,0.58,0.58,0,0,0
29189221625,2002,2216.25,"St. Louis County, Missouri",6974.79,3.01,295,16.07,671,82152,183300,28.8,93.33,1.51,1.45,0.15,2.84,0.01,0.67,0.04,13,10,3.39,4.41,0,0,0
29189221625,2010,2216.25,"St. Louis County, Missouri",6762,6.99,361,14.65,1132,96055,268000,22.1,89.28,1.91,2.5,0.12,4.72,0.04,1.38,0.06,17,11,3.05,4.71,0,0,0
29189221625,2012,2216.25,"St. Louis County, Missouri",7021,6.69,372,15.3,1067,95188,255400,23.4,89.96,1.6,3.89,0.26,2.41,0,1.89,0,22,7,1.88,5.91,0,0,0
29189221625,2013,2216.25,"St. Louis County, Missouri",7021,6.69,378,15.3,1067,95188,255400,23.4,89.96,1.6,3.89,0.26,2.41,0,1.89,0,22,6,1.59,5.82,0,0,0
29189221626,2002,2216.26,"St. Louis County, Missouri",5443,1.09,23,1.6,397,140973,362000,12.5,93.04,2.38,1.19,0.04,2.45,0,0.87,0.03,0,0,0,0,0,0,0
29189221626,2010,2216.26,"St. Louis County, Missouri",5978,2.18,35,1.8,1369,161814,462100,32.6,89.85,1.56,2.49,0.18,4.73,0.07,1.05,0.07,2,1,2.86,5.71,0,0,0
29189221626,2012,2216.26,"St. Louis County, Missouri",6686,3.34,36,2.13,,161689,462700,,89.9,1.91,3.63,0.09,3.69,0,0.76,0,4,2,5.5,11.01,0,0,0
29189221626,2013,2216.26,"St. Louis County, Missouri",6686,3.34,37,2.13,,161689,462700,,89.9,1.91,3.63,0.09,3.69,0,0.76,0,4,1,2.7,10.81,0,0,0
29189221627,2002,2216.27,"St. Louis County, Missouri",5434,1.09,34,1.6,397,140973,362000,12.5,93.04,2.38,1.19,0.04,2.45,0,0.87,0.03,0,0,0,0,0,0,0
29189221627,2010,2216.27,"St. Louis County, Missouri",6513,1.16,36,1.85,1237,193547,591000,19.7,89.28,2.46,2.7,0.08,4.08,0.02,1.34,0.05,1,1,2.78,2.78,0,0,0
29189221627,2012,2216.27,"St. Louis County, Missouri",6372,2.79,38,3.38,2500,196286,583100,20.3,89.41,2.61,2.76,0.11,3.75,0,1.37,0,7,4,10.62,18.58,0,0,0
29189221627,2013,2216.27,"St. Louis County, Missouri",6372,2.79,39,3.38,2500,196286,583100,20.3,89.41,2.61,2.76,0.11,3.75,0,1.37,0,2,0,0,5.19,0,0,0
29189221628,2002,2216.28,"St. Louis County, Missouri",5820.17,3.55,1746,38.53,868,78908.01,316297.25,22.7,90.32,1.68,2.3,0.16,4.82,0.02,0.65,0.05,36,22,1.26,2.06,0,0,0
29189221628,2010,2216.28,"St. Louis County, Missouri",6717,3.44,1801,52.25,1012,66541,330900,26.4,80.32,2.84,5.81,0.15,9.51,0,1.32,0.04,18,5,0.28,1,0,0,0
29189221628,2012,2216.28,"St. Louis County, Missouri",6963,4.48,1852,52.69,1119,70406,377300,28.1,80.22,2.66,0.83,0,14.49,0,1.8,0,26,11,0.59,1.4,0,0,0
29189221628,2013,2216.28,"St. Louis County, Missouri",6963,4.48,1878,52.69,1119,70406,377300,28.1,80.22,2.66,0.83,0,14.49,0,1.8,0,15,6,0.32,0.8,0,0,0
29189221629,2002,2216.29,"St. Louis County, Missouri",5436,3.55,56,38.53,868,78908,316300,22.7,90.32,1.68,2.3,0.16,4.82,0.02,0.65,0.05,4,3,5.32,7.09,0,0,0
29189221629,2010,2216.29,"St. Louis County, Missouri",5587,1.1,58,3.22,784,148438,492300,10,87.42,1.13,2.22,0.21,7.82,0,1.04,0.16,4,4,6.9,6.9,0,0,0
29189221629,2012,2216.29,"St. Louis County, Missouri",5263,2.05,60,3.6,1587,161250,537500,19.6,87.55,0.48,2.07,0.3,9.31,0,0.29,0,7,1,1.67,11.67,0,0,0
29189221629,2013,2216.29,"St. Louis County, Missouri",5263,2.05,61,3.6,1587,161250,537500,19.6,87.55,0.48,2.07,0.3,9.31,0,0.29,0,4,2,3.28,6.56,0,0,0
29189221800,2002,2218,"St. Louis County, Missouri",4249,30.88,586,38.91,531,27665,43100,30.3,14.59,82.96,0.49,0.12,0.21,0.02,1.53,0.07,61,49,8.36,10.41,0,0,0
29189221800,2010,2218,"St. Louis County, Missouri",3565,19.51,623,50.4,848,33068,66800,45.1,6.9,88.78,3.17,0.08,0.2,0.08,0.73,0.06,52,34,5.46,8.35,0,0,0
29189221800,2012,2218,"St. Louis County, Missouri",3531,23.21,632,50.61,943,31944,56400,45.4,11.38,84.88,0.17,0,0,0,3.57,0,66,41,6.48,10.44,0,0,0
29189221800,2013,2218,"St. Louis County, Missouri",3531,23.21,637,50.61,943,31944,56400,45.4,11.38,84.88,0.17,0,0,0,3.57,0,57,44,6.91,8.95,0,0,0
29189221900,2002,2219,"St. Louis County, Missouri",3990.38,4.5,124,7.36,786.7,56549.03,122406.94,21.18,96.11,0.87,1.18,0.08,0.75,0,0.85,0.15,3,2,1.61,2.42,0,0,0
29189221900,2010,2219,"St. Louis County, Missouri",3744,3.91,177,11.82,1054,68085,180300,26.8,93.3,1.6,1.92,0.16,1.23,0.16,1.63,0,10,7,3.95,5.65,0,0,0
29189221900,2012,2219,"St. Louis County, Missouri",3704,1.72,181,17.61,1144,74583,174200,27.2,87.88,3.54,3.27,0,1.27,0,3.75,0.3,15,5,2.76,8.29,0,0,0
29189221900,2013,2219,"St. Louis County, Missouri",3704,1.72,183,17.61,1144,74583,174200,27.2,87.88,3.54,3.27,0,1.27,0,3.75,0.3,9,5,2.73,4.92,0,0,0
29189222000,2002,2220,"St. Louis County, Missouri",3726,2.17,480,29.1,635,64099,173100,23.5,96.82,0.48,0.97,0.06,1.19,0.01,0.47,0,8,8,1.67,1.67,0,0,0
29189222000,2010,2220,"St. Louis County, Missouri",3818,0,467,28.95,982,70250,312900,43.8,95.73,0.68,1.2,0.03,1.91,0,0.42,0.03,9,3,0.64,1.93,0,0,0
29189222000,2012,2220,"St. Louis County, Missouri",3606,2.67,475,26.94,1008,80278,276500,35.2,95.04,2.36,1.77,0,0.19,0,0.64,0,10,3,0.63,2.11,0,0,0
29189222000,2013,2220,"St. Louis County, Missouri",3606,2.67,479,26.94,1008,80278,276500,35.2,95.04,2.36,1.77,0,0.19,0,0.64,0,4,3,0.63,0.84,0,0,0
29189222100,2002,2221,"St. Louis County, Missouri",4411.34,2.27,114,13.1,888,80299,212500,21,93.76,1.29,1.3,0.11,2.7,0,0.65,0.19,3,3,2.64,2.64,0,0,0
29189222100,2010,2221,"St. Louis County, Missouri",4978,0.54,123,6.83,888,110870,304300,25.6,92.17,1.02,1.79,0.16,3.19,0,1.61,0.06,6,2,1.63,4.88,0,0,0
29189222100,2012,2221,"St. Louis County, Missouri",4853,0.67,129,5.03,1417,118649,304700,18.9,94.04,1.07,1.65,0.82,1.17,0,1.24,0,9,2,1.55,6.98,0,0,0
29189222100,2013,2221,"St. Louis County, Missouri",4853,0.67,132,5.03,1417,118649,304700,18.9,94.04,1.07,1.65,0.82,1.17,0,1.24,0,5,5,3.79,3.79,0,0,0
29195090100,2002,901,"Saline County, Missouri",2848,17.5,307,26.34,293,26658,33900,23.5,89.12,7.62,1.3,0.14,0.18,0.04,1.54,0.07,1,1,0.33,0.33,1,0,0
29195090100,2003,901,"Saline County, Missouri",2848,17.5,301,26.34,293,26658,33900,23.5,89.12,7.62,1.3,0.14,0.18,0.04,1.54,0.07,3,2,0.66,1,1,0,0
29195090100,2006,901,"Saline County, Missouri",2662,14.97,284,24.71,413,32500,61800,27.3,86.66,8,1.58,2.97,0,0,0.79,0,4,1,0.35,1.41,0,0,0
29195090100,2007,901,"Saline County, Missouri",2662,14.97,278,24.71,413,32500,61800,27.3,86.66,8,1.58,2.97,0,0,0.79,0,4,4,1.44,1.44,0,0,0
29195090100,2008,901,"Saline County, Missouri",2662,14.97,272,24.71,413,32500,61800,27.3,86.66,8,1.58,2.97,0,0,0.79,0,7,4,1.47,2.58,0,0,0
29195090100,2011,901,"Saline County, Missouri",2605,11.94,264,26.05,516,38148,57000,26.3,81.92,5.34,4.18,0.35,0,0,8.21,0,4,4,1.52,1.52,0,0,0
29195090200,2002,902,"Saline County, Missouri",2832,9.2,213,23.39,385,38092,73600,17.7,93.36,2.9,2.3,0.07,0.35,0.14,0.88,0,0,0,0,0,1,0,0
29195090200,2003,902,"Saline County, Missouri",2832,9.2,211,23.39,385,38092,73600,17.7,93.36,2.9,2.3,0.07,0.35,0.14,0.88,0,0,0,0,0,1,0,0
29195090200,2006,902,"Saline County, Missouri",2424,8.1,208,20.13,581,49042,114400,19.2,96.78,2.02,0,0,0,0.17,1.03,0,0,0,0,0,0,0,0
29195090200,2007,902,"Saline County, Missouri",2424,8.1,207,20.13,581,49042,114400,19.2,96.78,2.02,0,0,0,0.17,1.03,0,0,0,0,0,0,0,0
29195090200,2008,902,"Saline County, Missouri",2424,8.1,205,20.13,581,49042,114400,19.2,96.78,2.02,0,0,0,0.17,1.03,0,0,0,0,0,0,0,0
29195090200,2011,902,"Saline County, Missouri",2530,5.89,206,13.54,636,51400,133300,21.6,92.45,3.04,2.29,0.95,0,0,1.26,0,0,0,0,0,0,0,0
29195090300,2002,903,"Saline County, Missouri",2866,20.83,519,41.93,399,28167,48500,22.7,84.75,5.41,7.85,0.07,0.35,0.03,1.5,0.03,9,7,1.35,1.73,1,0,0
29195090300,2003,903,"Saline County, Missouri",2866,20.83,523,41.93,399,28167,48500,22.7,84.75,5.41,7.85,0.07,0.35,0.03,1.5,0.03,10,8,1.53,1.91,1,0,0
29195090300,2006,903,"Saline County, Missouri",2941,19.36,533,36.62,565,32243,62600,29.6,75.99,13.94,7.68,0,0,0,2.38,0,10,6,1.13,1.88,0,0,0
29195090300,2007,903,"Saline County, Missouri",2941,19.36,537,36.62,565,32243,62600,29.6,75.99,13.94,7.68,0,0,0,2.38,0,9,7,1.3,1.68,0,0,0
29195090300,2008,903,"Saline County, Missouri",2941,19.36,540,36.62,565,32243,62600,29.6,75.99,13.94,7.68,0,0,0,2.38,0,9,6,1.11,1.67,0,0,0
29195090300,2011,903,"Saline County, Missouri",3173,21.48,549,52.53,622,33601,58800,31.9,66.59,4.25,19.41,0,0,7.91,1.83,0,12,7,1.28,2.19,0,0,0
29195090400,2002,904,"Saline County, Missouri",3196,16.51,439,38.96,379,32500,63200,24.8,79.54,10.54,6.82,0.22,0.44,0.59,1.6,0.25,9,7,1.59,2.05,1,0,0
29195090400,2003,904,"Saline County, Missouri",3196,16.51,437,38.96,379,32500,63200,24.8,79.54,10.54,6.82,0.22,0.44,0.59,1.6,0.25,7,4,0.92,1.6,1,0,0
29195090400,2006,904,"Saline County, Missouri",2553,10.73,431,34.1,437,41755,85500,26.7,70.11,8.73,16.41,1.37,3.37,0,0,0,9,5,1.16,2.09,0,0,0
29195090400,2007,904,"Saline County, Missouri",2553,10.73,429,34.1,437,41755,85500,26.7,70.11,8.73,16.41,1.37,3.37,0,0,0,10,9,2.1,2.33,0,0,0
29195090400,2008,904,"Saline County, Missouri",2553,10.73,427,34.1,437,41755,85500,26.7,70.11,8.73,16.41,1.37,3.37,0,0,0,8,6,1.41,1.87,0,0,0
29195090400,2011,904,"Saline County, Missouri",2825,10.29,426,40.67,582,33354,90300,25.9,72.07,12.11,11.26,0,0.74,0.18,3.65,0,11,5,1.17,2.58,0,0,0
29195090500,2002,905,"Saline County, Missouri",3562,6.26,314,24.05,458,46574,88100,19.3,86.38,7.16,4.3,0.45,0.42,0.08,1.12,0.08,5,3,0.95,1.59,1,0,0
29195090500,2003,905,"Saline County, Missouri",3562,6.26,323,24.05,458,46574,88100,19.3,86.38,7.16,4.3,0.45,0.42,0.08,1.12,0.08,6,4,1.24,1.86,1,0,0
29195090500,2006,905,"Saline County, Missouri",4065,12.78,349,31.32,478,42422,115200,38.2,78.6,5.14,12.1,0,1.55,0.62,1.99,0,5,4,1.15,1.43,0,0,0
29195090500,2007,905,"Saline County, Missouri",4065,12.78,357,31.32,478,42422,115200,38.2,78.6,5.14,12.1,0,1.55,0.62,1.99,0,11,9,2.52,3.08,0,0,0
29195090500,2008,905,"Saline County, Missouri",4065,12.78,366,31.32,478,42422,115200,38.2,78.6,5.14,12.1,0,1.55,0.62,1.99,0,2,2,0.55,0.55,0,0,0
29195090500,2011,905,"Saline County, Missouri",4014,12.27,387,30.52,623,50076,137800,26.2,85.35,4.98,7.17,0,0.65,0.05,1.47,0.32,6,4,1.03,1.55,0,0,0
