GEOID2,GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
291594806001,2.91595E+11,2015,4806.1,"Pettis County, Missouri",803,64.32,141,78.6,367,18185,,29.2,46.45,12.45,37.86,0,0,0,2.37,0.87,10,3,2.12,7.08,1,0,0
291594806002,2.91595E+11,2015,4806.2,"Pettis County, Missouri",607,33.76,149,36.63,529,23051,59800,42.1,63.76,22.57,8.07,0,0,0,5.6,0,12,8,5.36,8.04,1,0,0
291594806003,2.91595E+11,2015,4806.3,"Pettis County, Missouri",715,16.67,72,22.03,,25625,50200,48.3,78.18,2.66,0.84,0,0,0.7,17.62,0,3,3,4.15,4.15,1,0,0
291594807001,2.91595E+11,2015,4807.1,"Pettis County, Missouri",1633,10.65,260,45.71,803,31250,87000,38.1,86.16,0.86,9.43,3.12,0,0,0.43,0,9,6,2.3,3.46,1,0,0
291594807002,2.91595E+11,2015,4807.2,"Pettis County, Missouri",1915,21.56,729,71.93,696,26367,170000,37.8,92.95,0,3.81,0,3.24,0,0,0,5,3,0.41,0.69,1,0,0
291594808001,2.91595E+11,2015,4808.1,"Pettis County, Missouri",542,28.92,267,73.08,568,21538,55400,36,86.9,6.27,4.98,1.85,0,0,0,0,7,4,1.5,2.62,1,0,0
291594808002,2.91595E+11,2015,4808.2,"Pettis County, Missouri",1100,14.44,91,16.75,915,53083,98100,50,79.55,17.91,0.82,0,0,0,1.73,0,6,3,3.31,6.62,1,0,0
291594808003,2.91595E+11,2015,4808.3,"Pettis County, Missouri",680,12.04,111,46.21,712,55093,95500,44.4,81.47,10,2.65,0,5.88,0,0,0,4,4,3.6,3.6,1,0,0
291594808004,2.91595E+11,2015,4808.4,"Pettis County, Missouri",708,18.03,124,45.91,703,33750,58500,29.1,68.93,10.59,16.81,0,0,0,3.67,0,3,1,0.81,2.43,1,0,0
291594809001,2.91595E+11,2015,4809.1,"Pettis County, Missouri",432,12.88,152,48.45,856,37727,71400,19.9,92.13,2.08,5.79,0,0,0,0,0,13,10,6.6,8.58,1,0,0
291594809002,2.91595E+11,2015,4809.2,"Pettis County, Missouri",756,16.27,194,58.44,618,21989,83500,36.3,75.93,4.23,19.18,0,0,0,0.53,0.13,19,10,5.15,9.79,1,0,0
291594809003,2.91595E+11,2015,4809.3,"Pettis County, Missouri",504,0,186,56.45,543,36012,90000,23.4,84.92,6.55,4.17,0,4.37,0,0,0,17,10,5.38,9.15,1,0,0
291594809004,2.91595E+11,2015,4809.4,"Pettis County, Missouri",953,41.46,128,73.41,785,23750,68600,45.7,92.76,2.73,0,0,0,0,4.51,0,11,7,5.47,8.59,1,0,0
291594810001,2.91595E+11,2015,4810.1,"Pettis County, Missouri",1587,14.16,169,19.41,653,45950,108400,20.2,79.9,1.32,17.33,0,0,0,1.45,0,7,4,2.36,4.14,1,0,0
291594810002,2.91595E+11,2015,4810.2,"Pettis County, Missouri",1152,20.91,101,22.02,730,33456,85100,27.3,90.54,1.91,3.73,0,0,0,2.08,1.74,9,8,7.95,8.94,1,0,0
291594810003,2.91595E+11,2015,4810.3,"Pettis County, Missouri",1695,10.48,234,22.55,468,35515,97500,28.1,84.48,2.65,5.66,0,0,0,7.2,0,8,3,1.28,3.42,1,0,0
291594811001,2.91595E+11,2015,4811.1,"Pettis County, Missouri",1357,3.17,100,13.18,745,68618,132200,32.9,87.18,2.28,3.68,0,0.29,0,6.56,0,4,1,1,4,1,0,0
291594811002,2.91595E+11,2015,4811.2,"Pettis County, Missouri",732,44.74,194,52.55,714,21786,73400,40.6,60.93,4.78,34.29,0,0,0,0,0,15,15,7.74,7.74,1,0,0
291594811003,2.91595E+11,2015,4811.3,"Pettis County, Missouri",1076,6.05,120,35,762,33182,65200,37.3,42.57,8.18,46.19,0,0,0,3.07,0,5,3,2.49,4.16,1,0,0
291594811004,2.91595E+11,2015,4811.4,"Pettis County, Missouri",742,11.56,109,45.89,580,35709,76800,26.7,81.13,0,18.87,0,0,0,0,0,3,3,2.76,2.76,1,0,0
291594811005,2.91595E+11,2015,4811.5,"Pettis County, Missouri",854,5.6,94,35.21,723,35000,85800,20.5,90.52,1.99,5.5,0,1.05,0,0.94,0,2,2,2.14,2.14,1,0,0
291618901001,2.91619E+11,2015,8901.1,"Phelps County, Missouri",1494,15.54,142,22.54,678,41646,72500,22.5,94.11,0.33,0,0.13,0,0,5.42,0,5,3,2.11,3.52,0,0,0
291618901002,2.91619E+11,2015,8901.2,"Phelps County, Missouri",813,3.81,94,36.55,680,51607,164400,50,100,0,0,0,0,0,0,0,4,1,1.06,4.24,0,0,0
291618901003,2.91619E+11,2015,8901.3,"Phelps County, Missouri",1078,6.76,62,7.56,,81250,161100,27.2,100,0,0,0,0,0,0,0,2,0,0,3.24,0,0,0
291618901004,2.91619E+11,2015,8901.4,"Phelps County, Missouri",1031,12.41,68,7.65,,44464,110000,,98.45,0,1.55,0,0,0,0,0,1,1,1.46,1.46,0,0,0
291618902001,2.91619E+11,2015,8902.1,"Phelps County, Missouri",593,4.8,115,54.17,696,43333,,23,86.85,0.67,0,3.88,0.67,0,7.93,0,3,1,0.87,2.62,0,0,0
291618902002,2.91619E+11,2015,8902.2,"Phelps County, Missouri",641,8.71,119,50.53,691,38542,98900,22.6,100,0,0,0,0,0,0,0,3,0,0,2.51,0,0,0
291618902003,2.91619E+11,2015,8902.3,"Phelps County, Missouri",1138,17.63,147,37.23,609,39185,103200,29.7,85.15,0,2.55,3.34,0,0,8.96,0,1,1,0.68,0.68,0,0,0
291618902004,2.91619E+11,2015,8902.4,"Phelps County, Missouri",469,4.64,74,29.27,595,50313,89800,12.1,97.44,0,2.56,0,0,0,0,0,3,2,2.72,4.08,0,0,0
291618902005,2.91619E+11,2015,8902.5,"Phelps County, Missouri",717,7.35,83,12.89,593,51250,102300,19.1,87.87,0,0,2.51,0,0,9.62,0,2,1,1.21,2.41,0,0,0
291618902006,2.91619E+11,2015,8902.6,"Phelps County, Missouri",825,30.05,163,53,684,28378,93800,28.8,92.48,0.97,3.76,1.58,0,0,1.21,0,7,7,4.3,4.3,0,0,0
291618902007,2.91619E+11,2015,8902.7,"Phelps County, Missouri",567,6.59,90,31.16,636,53259,97000,19.3,92.59,1.41,2.29,0,0,0,3.7,0,0,0,0,0,0,0,0
291618903001,2.91619E+11,2015,8903.1,"Phelps County, Missouri",1019,5.97,224,46.3,739,47943,117800,25.1,90.09,3.14,0,5.1,1.67,0,0,0,0,0,0,0,0,0,0
291618903002,2.91619E+11,2015,8903.2,"Phelps County, Missouri",2574,25.71,1106,82.54,564,23167,113300,31.1,78.67,8.51,6.22,0,6.6,0,0,0,19,13,1.18,1.72,0,0,0
291618903003,2.91619E+11,2015,8903.3,"Phelps County, Missouri",1222,10.4,251,72.13,606,33846,76800,40.1,69.39,2.05,3.93,0,24.63,0,0,0,8,5,1.99,3.19,0,0,0
291618903004,2.91619E+11,2015,8903.4,"Phelps County, Missouri",1404,0,308,54.75,655,42096,151300,25.8,84.83,0,4.49,0,2.49,0,8.19,0,2,1,0.32,0.65,0,0,0
291618903005,2.91619E+11,2015,8903.5,"Phelps County, Missouri",1275,7.3,301,49.52,760,43661,98400,22.6,95.53,0,3.06,0,1.41,0,0,0,8,7,2.33,2.66,0,0,0
291618904001,2.91619E+11,2015,8904.1,"Phelps County, Missouri",2045,9.41,410,54.72,693,32000,,39.3,86.16,1.56,1.37,0.88,7.43,0,2.59,0,6,6,1.46,1.46,0,0,0
291618904002,2.91619E+11,2015,8904.2,"Phelps County, Missouri",1127,33.09,342,82.47,526,25089,96200,25.2,70.19,10.65,7.45,0,9.94,0,1.77,0,7,4,1.17,2.05,0,0,0
291618904003,2.91619E+11,2015,8904.3,"Phelps County, Missouri",2287,32.98,688,75.33,655,12099,10400,39.3,67.99,6.25,1.75,0.79,21.82,0,1.4,0,7,3,0.44,1.02,0,0,0
291618905001,2.91619E+11,2015,8905.1,"Phelps County, Missouri",1758,13.82,138,12.44,513,51336,135400,29.6,98.81,0,0,0,0.74,0,0.46,0,1,1,0.73,0.73,0,0,0
291618905002,2.91619E+11,2015,8905.2,"Phelps County, Missouri",745,5.83,81,32.9,780,42857,107800,24,92.48,3.22,0,1.74,1.48,0,1.07,0,2,2,2.47,2.47,0,0,0
291618905003,2.91619E+11,2015,8905.3,"Phelps County, Missouri",1386,17.57,133,34.64,480,31038,81200,28.1,93.43,0.14,2.02,1.8,0,0,2.6,0,6,4,3,4.51,0,0,0
291618906001,2.91619E+11,2015,8906.1,"Phelps County, Missouri",548,0,55,8.16,,45625,115100,,99.09,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0
291618906002,2.91619E+11,2015,8906.2,"Phelps County, Missouri",1663,13.7,77,12.35,567,45382,101500,32.9,93.33,0.3,1.44,0.36,0,0,4.57,0,0,0,0,0,0,0,0
291618906003,2.91619E+11,2015,8906.3,"Phelps County, Missouri",754,14.29,71,17.71,,60817,99900,43.6,100,0,0,0,0,0,0,0,2,1,1.41,2.82,0,0,0
291618907001,2.91619E+11,2015,8907.1,"Phelps County, Missouri",1571,20.33,123,21.02,694,51250,129300,28.6,92.55,0,0,0,4.58,0,2.86,0,3,2,1.63,2.45,0,0,0
291618907002,2.91619E+11,2015,8907.2,"Phelps County, Missouri",908,17.81,101,25.57,702,51250,81700,32.6,96.15,0.55,0.22,0,0.66,0,2.42,0,3,2,1.98,2.97,0,0,0
291618907003,2.91619E+11,2015,8907.3,"Phelps County, Missouri",882,13.37,50,19.33,,46098,67200,,98.3,0,0,0,0,0,1.7,0,1,0,0,2.01,0,0,0
291618908001,2.91619E+11,2015,8908.1,"Phelps County, Missouri",1672,8.73,367,48.24,593,39491,97200,33.9,90.61,4.96,0,0.06,0,0,4.37,0,9,7,1.91,2.45,0,0,0
291618908002,2.91619E+11,2015,8908.2,"Phelps County, Missouri",924,16.67,159,87.83,488,24918,81200,25.6,94.16,1.95,1.3,0,1.19,0,1.41,0,5,0,0,3.14,0,0,0
291618908003,2.91619E+11,2015,8908.3,"Phelps County, Missouri",475,0,126,74.24,650,41324,84500,28.4,89.26,10.74,0,0,0,0,0,0,3,2,1.59,2.39,0,0,0
291618909001,2.91619E+11,2015,8909.1,"Phelps County, Missouri",801,6.88,127,21.24,815,47600,88600,30.5,97.63,0,0.87,0,1.5,0,0,0,14,13,10.21,10.99,0,0,0
291618909002,2.91619E+11,2015,8909.2,"Phelps County, Missouri",920,9.68,107,45.21,824,40327,85000,39.9,92.5,2.28,2.5,0,0,0,2.72,0,2,2,1.87,1.87,0,0,0
291618909003,2.91619E+11,2015,8909.3,"Phelps County, Missouri",2757,13.22,203,24.39,781,75580,196600,32.6,85.09,3.16,4.75,0,3.88,0,3.12,0,7,5,2.47,3.45,0,0,0
291618910001,2.91619E+11,2015,8910.1,"Phelps County, Missouri",1601,14.18,102,14.49,743,79828,122800,29.5,99.25,0,0,0,0.75,0,0,0,2,0,0,1.97,0,0,0
291618910002,2.91619E+11,2015,8910.2,"Phelps County, Missouri",1039,0,60,14.19,,45370,161400,,83.83,0,16.17,0,0,0,0,0,2,2,3.35,3.35,0,0,0
291618910003,2.91619E+11,2015,8910.3,"Phelps County, Missouri",2306,14.25,139,28.54,717,59764,219200,26.9,86.9,6.42,4.38,2.3,0,0,0,0,2,1,0.72,1.44,0,0,0
291634601001,2.91635E+11,2015,4601.1,"Pike County, Missouri",637,17.84,84,23.33,588,41964,75800,23,84.3,2.2,11.3,0,0,0,2.2,0,0,0,0,0,0,0,0
291634601002,2.91635E+11,2015,4601.2,"Pike County, Missouri",1158,15.69,101,35.04,705,39107,69000,23.2,78.76,3.63,4.49,0.35,0,0,12.78,0,0,0,0,0,0,0,0
291634601003,2.91635E+11,2015,4601.3,"Pike County, Missouri",697,2.79,190,56.76,598,41413,78700,24.3,93.97,1.72,0,0.29,0,0,4.02,0,5,3,1.58,2.63,0,0,0
291634601004,2.91635E+11,2015,4601.4,"Pike County, Missouri",783,9.62,105,50.95,707,29813,73600,28.5,86.33,0,6.51,0,0,0,0,7.15,2,2,1.9,1.9,0,0,0
